file_name,log_wave_min,log_wave_max,diff_log_wave_min,diff_log_wave_med,diff_log_wave_max
da05000_650.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.00020050589494147175,0.007074480530140814
da05000_675.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.0001920297757069811,0.007074480530140814
da05000_700.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.0002047362017636445,0.007074480530140814
da05000_725.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.00019939679050562376,0.005883207252878275
da05000_750.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.0002040339422579862,0.005883207252878275
da05000_775.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.0002114217756006287,0.005478418655256334
da05000_800.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.00021159835676032301,0.00550843289843117
da05000_825.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.00021165615058227338,0.005478418655256334
da05000_850.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.00021189664037568612,0.005639303671526097
da05000_875.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.00021302439332915313,0.005251727495732883
da05000_900.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.00021302439332915313,0.005251727495732883
da05000_925.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.00021165615058227338,0.00536027423874641
da05000_950.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.0002116828941773896,0.00536027423874641
da05250_650.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.00015128298218325398,0.005804573910736632
da05250_675.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.00016473168161201812,0.012289856102752239
da05250_700.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.0001812178628488592,0.00798632545673783
da05250_725.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.00018538512771959503,0.008398528398822158
da05250_750.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.00019108252629784772,0.005883207252878275
da05250_775.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.0001883127220776437,0.006427970335476818
da05250_800.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.00020337413280846484,0.0059066753113175
da05250_825.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.0002114217756006287,0.005804573910736632
da05250_850.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.00020373635764814324,0.006140300348637329
da05250_875.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.0002081013754868799,0.005910835665100755
da05250_900.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.00020840868932059387,0.005707471030681699
da05250_925.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.00020870902336644903,0.005804573910736632
da05250_950.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.0002081449749420372,0.006140300348637329
da05500_650.dk.dat.txt,2.9538707873454504,4.477002531335007,0.0,0.0001231315457719262,0.00604872479587204
